title,year,kind,KMRB,genre,country,cast,director,runtime(min),provider
크라임 퍼즐(Crime Puzzle),2021,TV,15세이상관람가,"['스릴러', '범죄']",['한국'],"['윤계상', '고아성', '윤경호', '송선미', '권수현', '우현', '김뢰하']",['김상훈'],,['seezn']
킹덤 시즌 1(Kingdom),2019,TV,청소년관람불가,"['드라마', '공포(호러)']",['한국'],"['주지훈', '배두나', '류승룡', '김상호', '허준호', '김성규', '전석호']",['김성훈'],,['넷플릭스']
응답하라 1994(Reply 1994),2013,TV,15세이상관람가,['드라마'],['한국'],"['고아라', '성동일', '이일화', '정우', '유연석', '김성균', '손호준']",['신원호'],,['티빙']
태양의 후예(Descendants of The Sun),2016,TV,15세이상관람가,"['드라마', '멜로/로맨스']",['한국'],"['송중기', '송혜교', '진구', '김지원', '강신일', '김병철']","['이응복', '백상훈']",,"['웨이브', '왓챠', '쿠팡플레이']"
브람스를 좋아하세요?(Do You Like Brahms?),2020,TV,15세이상관람가,['드라마'],['한국'],"['박은빈', '김민재', '김성철', '박지현', '이유진', '배다빈']","['조영민', '김장한']",,"['웨이브', '왓챠', '쿠팡플레이']"
배니도세계지전 : 너와 세상 끝까지(Gank Your Heart),2019,TV,15세이상관람가,"['드라마', '멜로/로맨스']",['중국'],"['왕이보', '왕자선', '엄우호']",[],,"['넷플릭스', '웨이브', '티빙', '왓챠']"
1박 2일 시즌 1(1 NIGHT AND 2 DAYS),2007,TV,15세이상관람가,['예능'],['한국'],"['강호동', '이수근', '은지원', '이승기', '김종민', '김C']","['나영석', '이명한']",85,"['웨이브', '왓챠', '쿠팡플레이']"
간견미도적니 : 사랑의 미식남녀(),2019,TV,15세이상관람가,"['드라마', '멜로/로맨스']",['중국'],"['공준', '송이인', '대초']",['임의'],,"['웨이브', '티빙', '왓챠']"
학교 2021(School 2021),2021,TV,15세이상관람가,['드라마'],['한국'],"['김요한', '조이현', '추영우', '황보름별', '전석호', '박인환']","['김민태', '홍은미']",,['웨이브']
공작도시(Artificial City),2021,TV,15세이상관람가,['드라마'],['한국'],"['수애', '김강우', '김미숙', '이이담', '이학주', '김주령', '이충주']",['전창근'],,['티빙']
사이코지만 괜찮아(It's Okay to Not Be Okay),2020,TV,15세이상관람가,['드라마'],['한국'],"['김수현', '서예지', '오정세', '박규영', '김주헌', '강기둥', '김창완']",['박신우'],,"['넷플릭스', '티빙']"
기묘한 이야기 시즌 3(Stranger Things),2019,TV,15세이상관람가,"['스릴러', '공포(호러)', 'SF']",['미국'],"['위노나 라이더', '게이튼 마타라조', '데이빗 하버 ', '케일럽 맥러플린', '핀 울프하드 ', '밀리 바비 브라운']","['매스 더퍼', '로스 더퍼']",,['넷플릭스']
낭만닥터 김사부(Doctor Romantic),2016,TV,15세이상관람가,['드라마'],['한국'],"['한석규', '유연석', '서현진', '김홍파', '진경', '임원희']","['박수진', '유인식']",,"['웨이브', '왓챠', '쿠팡플레이']"
위쳐 시즌 1(The Witcher),2019,TV,청소년관람불가,['판타지'],"['미국', '폴란드']","['헨리 카빌', '애니아 철로트라', '프레이아 앨런', '미미 은디웨니', '조디 메이', '미안나 버링 ']","['로런 슈미트 히스릭', '알릭 사카로프']",,['넷플릭스']
